name,city,country,latitude,longitude
Muroran Institute of Technology,Muroran,Japan,42.3152461,140.9740731
Fujian Medical University,Fuzhou,China,26.0774954,119.2918215
ANU College of Engineering &amp; Technology,Guntur,India,16.2915189,80.4541588
Olive View-UCLA Medical Center,Sylmar,United States,34.3076252,-118.4492148
Gansu Vocational and Technical College of Nonferrous Metallurgy,Jinchang,China,38.449693,102.058389
CHU Habib Bourguiba,Sfax,Tunisia,34.7394361,10.7604024
Central Laboratory for Quality Control of Poultry Production(CLQP),Giza,Egypt,29.9870753,31.2118063
Sahiwal Medical College,Sahiwal,Pakistan,30.6715098,73.1110572
Institute for Cognitive Science Studies (ICSS),Tehran,Iran,35.6892523,51.3896004
Atlantic Technological University,Killybegs,Ireland,54.6362345,-8.4442592
Zaporizhzhia State Medical and Pharmaceutical University,Zaporizhzhia,Ukraine,47.8507859,35.1182867
Glasgow Caledonian University,Glasgow,United Kingdom,55.861155,-4.2501687
Divisão de Materiais,Sao Jose dos Campos,Brazil,-23.1867782,-45.8854538
EVPU a.s.,Nova Dubnica,Slovakia,48.9358736,18.1457351
Kolling Institute of Medical Research,Sydney,Australia,-33.8698439,151.2082848
Technology,Grove,United States,42.4761486,-77.9161549
Trivandrum Engineering Science and Technology Research Park (TrEST Research Park),Thiruvananthapuram,India,8.4882267,76.947551
Espírito Santo Research and Innovation Support Foundation,Vitoria-Gasteiz,Brazil,-10.0,-55.0
Yeungnam University,Gyeongsan,South Korea,35.825122,128.741329
Centre for Geographic Medicine Research,Kilifi,Kenya,-3.1507392,39.6750716
Guangdong Meizhi Compressor Co. Ltd,Foshan,China,23.0239788,113.1159558
Pécsi Tudományegyetem,Pecs,Hungary,46.0765092,18.2280317
Cornell Center for Astrophysics and Planetary Science,Ithaca,United States,42.4374175,-76.5483724
RTI International,Research Triangle Park,United States,35.8923773,-78.8658899
RBTi Consulting,Bellevue,United States,47.6144219,-122.192337
LF-UK,Prague,Czech Republic,50.0596288,14.4464593
Bulgarian Association of Ergonomics and Human Factors - BAEHF,Varna,Bulgaria,43.2052135,27.8602025
Morehouse School of Medicine,Atlanta,United States,33.7489924,-84.3902644
Great Bay University,Dongguan,China,23.0205969,113.7457788
Pontifica Univ. Catlc Rio de Janeiro,Rio de Janeiro,Brazil,-22.9110137,-43.2093727
Milad General Hospital,Tehran,Iran,35.6892523,51.3896004
The Royal Institution of Great Britain,London,United Kingdom,51.4893335,-0.1440551
Tektronix Incorporated,Beaverton,United States,45.4871723,-122.80378
First Nations Health Authority of British Columbia,Vancouver,Canada,49.2608724,-123.113952
Météo France,Paris,France,48.8534951,2.3483915
St. Pauls College of Pharmacy,Hyderabad,India,17.360589,78.4740613
School Health Service,Singapore City,Singapore,1.296168,103.8500437
Groupe Hospitalier Sainte-Périne,Paris,France,48.8534951,2.3483915
Navsari Agricultural University,Navsari,India,20.952407,72.9323831
Jiangsu Key Laboratory of Biomaterials and Devices,Nanjing,China,32.0438284,118.7788631
UGC,Indore,India,22.7203616,75.8681996
Trofimuk Institute of Petroleum Geology and Geophysics of Siberian Branch of Russian Academy of Sciences,Novosibirsk,Russian Federation,54.9678144,82.9515989
Bioeconomy Platform of the Czech Republic,Prague,Czech Republic,50.0596288,14.4464593
"Qingdao Sifang Rolling Stock Research Institute Co., Ltd.",Qingdao,China,36.0663249,120.3777659
Hubei Bailianhe Pumped Storage Company Ltd.,Huanggang,China,30.4560187,114.8673226
"Blokhin National Medical Research Center of Oncology, Ministry of Health",Moscow,Russian Federation,55.625578,37.6063916
Beijing Graphene Institute,Beijing,China,40.190632,116.412144
California Academy of Sciences,San Francisco,United States,37.7792588,-122.4193286
Ho Chi Minh City University of Natural Resources and Environment,Ho Chi Minh City,Viet Nam,10.7763897,106.7011391
Van Andel Institute,,United States,,
AHP GmbH &amp; Co. KG,Berlin,Germany,52.510885,13.3989367
Max-Planck-Institut für Kolloid- und Grenzflächenforschung,Potsdam,Germany,52.4009309,13.0591397
Universität Trier,Trier,Germany,49.7596208,6.6441878
Sichuan Academy of Agricultural Sciences,Chengdu,China,30.6598628,104.0633717
Key Laboratory of Kidney Disease Prevention and Control Technology,Zhejiang Province,China,29.8673986,121.5363952
SC ACI Cluj SA,Cluj Napoca,Romania,46.769379,23.5899542
Universitat de Barcelona,Barcelona,Spain,41.3828939,2.1774322
Wojskowa Akademia Techniczna,Warsaw,Poland,52.2319581,21.0067249
International Collaborative Laboratory of 2D Materials for Optoelectronics Science and Technology,Shenzhen,China,22.5445741,114.0545429
Bristol-Myers Squibb Pharmaceutical Research Institute,Seattle,United States,47.6038321,-122.330062
Henry Ford Health Sciences Center,Detroit,United States,42.3315509,-83.0466403
Sichuan Provincial Public Security Department,Chengdu,China,30.6598628,104.0633717
Universidad Politécnica de Huatusco,Huatusco,Mexico,19.1456268,-96.9655041
MNR Key Laboratory of Urban Land Resources Monitoring and Simulation,Shenzhen,China,22.5445741,114.0545429
Servicio de Investigaciones Arqueológicas y Prehistóricas de la Diputación de Castellón,Castellon de la Plana,Spain,39.9860347,-0.0377354
Xinjiang Research Institute of Non-ferrous Metals,Urumqi,China,43.8244074,87.6139038
Centro de Microanálisis de Materiales,Madrid,Spain,40.4167047,-3.7035825
Cambridge Research Institute,Cambridge,United Kingdom,52.2055314,0.1186637
Radiation Application Development Association,Naka District,Japan,33.8047851,134.3216861
Qualicen GmbH,Garching bei Munchen,Germany,48.2513878,11.6509662
Faculty of Mathematics and Informatics,Vilnius,Lithuania,54.6870458,25.2829111
Hippokration General Hospital,Athens,Greece,37.9755648,23.7348324
Magyar Természettudományi Múzeum,Budapest,Hungary,47.4978789,19.0402383
Bronisław Markiewicz State Higher School of Technology and Economics in Jarosław,Jaroslaw,Poland,50.0159029,22.6796573
Oxford Centre for Molecular Sciences,Oxford,United Kingdom,51.7520131,-1.2578499
Renault,Boulogne-Billancourt,France,48.8356649,2.240206
Moscow Automobile and Road Construction State Technical University (MADI),Moscow,Russian Federation,55.625578,37.6063916
Global Change Research Centre AS CR,Brno,Czech Republic,49.1922443,16.6113382
"Flywheel Exchange, LLC",Minneapolis,United States,44.9772995,-93.2654692
Ospedale Fatebenefratelli e Oftalmico,Milan,Italy,45.4641943,9.1896346
Université Paris-Est Créteil Val de Marne,Creteil,France,48.7771486,2.4530731
Neuroimagerie Cognitive,Gif-sur-Yvette,France,48.7018823,2.134529
Institute of Astronomy,Cambridge,United Kingdom,52.2055314,0.1186637
State Office for Heritage Management and Archaeology Saxony-Anhalt and State Museum of Prehistory,Halle,Germany,51.4824354,11.9712985
Tasmanian School of Business and Economics,Sandy Bay,Australia,-42.897129,147.3273528
University of Engineering &amp; Management Kolkata,Kolkata,India,22.5726459,88.3638953
"AVIC Shaanxi Qianshan Avionics Co., Ltd",Xi'an,China,34.261004,108.9423363
A’Sharqiyah University,Ibra,Oman,22.7081773,58.5409926
Holding Company for Biological Products and Vaccines (VACSERA),Giza,Egypt,29.9870753,31.2118063
ARCHEORIENT - Environnements et Sociétés de l'Orient Ancien,Lyon,France,45.7578137,4.8320114
Laboratory for Processing of Advanced Composites,Lausanne,Switzerland,46.5218269,6.6327025
Pohang University of Science and Technology,Pohang,South Korea,36.0189315,129.3429384
CMM,Meknes,Morocco,33.8984131,-5.5321582
Liverpool John Moores University,Liverpool,United Kingdom,53.4071991,-2.99168
Sleep Health Centers,Boston,United States,42.3554334,-71.060511
CSIR-National Physical Laboratory,New Delhi,India,28.6430858,77.2192671
Oil and Gas Corporation Limited,Sasolburg,South Africa,-26.810278,27.821389
Universidad de Valladolid,Valladolid,Spain,41.6521807,-4.728605
Velayat University,Iranshahr,Iran,27.2069903,60.6882515
University of New England Australia,Armidale,Australia,-30.5144881,151.6656564
Uniwersytet Zielonogórski,Zielona Gora,Poland,51.9383777,15.5050408
General Hospital of Fortaleza,Ceara,Brazil,-5.3264703,-39.7156073
"Electric Power Development Co.,LTD",Tokyo,Japan,35.6768601,139.7638947
Government Degree College (B),Sharqpur Shareef,Pakistan,30.0,70.0
"Private Universitat fur Gesundheitswissenschaften, Medizinische Informatik und Technik",Hallein,Austria,47.6821521,13.0956313
Stavropol State Agrarian University,Stavropol,Russian Federation,44.8632577,43.4406913
Xi'an Aerospace Power Research Institute,Xi'an,China,34.261004,108.9423363
University of Southern Queensland,Toowoomba,Australia,-27.5610193,151.953351
Wuxi University,Wuxi,China,31.5776626,120.2952752
Naghshe Jahan Institute of Higher Education,Isfahan,Iran,32.6707877,51.6650002
Yangzhou Yechun Food Production &amp; Distribution Co,Yangzhou,China,32.3968554,119.4077658
Centro de Investigación de Recursos y Consumos Energéticos,Zaragoza,Spain,41.6521342,-0.8809428
Environmental Health Sciences International,,Netherlands,,
Institute of Engineering and Management,Kolkata,India,22.5726459,88.3638953
Heritage Institute of Technology,Kolkata,India,22.5726459,88.3638953
Kean University,Union,United States,40.9745493,-77.0785945
H-BIT,Maribor,Slovenia,46.5576439,15.6455854
"OptiNav, Inc.",Redmond,United States,47.6694141,-122.1238767
CNTEE Transelectrica SA,Bucharest,Romania,44.4361414,26.1027202
Mexican Institute of Ophthalmology,Queretaro,Mexico,20.8052225,-99.8837376
Institute of Human Virology - Nigeria,Abuja,Nigeria,9.0643305,7.4892974
s.l.,Madrid,Spain,40.4167047,-3.7035825
The Reptile Database,Richmond,United States,37.5385087,-77.43428
Museé de l'Homme,Paris,France,48.8534951,2.3483915
Institute of Computer Science and Applied Mathematics,Bern,Switzerland,46.9484742,7.4521749
Florida Orthopaedic Institute,Tampa,United States,27.9477595,-82.458444
Libyan Authority for Scientific Research,Tripoli,Libya,32.896672,13.1777923
Jiangsu Vocational College of Agriculture and Forestry,"Jurong, Jiangsu",China,31.9478237,119.1633971
"Qualtec Co., Ltd.",Sakai,Japan,34.5737364,135.4828866
Italian Bone Marrow Donor Registry (IBMDR),Genoa,Italy,44.40726,8.9338624
Center for Clean Energy Engineering,Storrs,United States,41.8084314,-72.2495231
Università degli Studi del Piemonte Orientale “Amedeo Avogadro”,Vercelli,Italy,45.5553826,8.3462837
MOZAT Pte Ltd,Singapore City,Singapore,1.296168,103.8500437
"Sichuan Jiaoda Engineering Detection &amp; Consulting Co.,Ltd",,China,,
Aviation University of Air Force,Changchun,China,43.8844201,125.3180998
Institute for Bioscience and Biotechnology Research,Rockville,United States,39.0817985,-77.1516844
Faculty of Medicine of Sfax,Sfax,Tunisia,34.7394361,10.7604024
Two Sigma Investments,New York,United States,40.7127281,-74.0060152
American Heart of Poland (PAK),Ustron,Poland,49.7181505,18.8028338
Wenzhou Institute of Biomaterials and Engineering,Wenzhou,China,27.9963899,120.695345
Linkface Group Limited,Hong Kong,Hong Kong,22.2793278,114.1628131
Czech Electricity Transmission System Operator,,Czech Republic,,
Shrieking Sixties,Villeneuve-d'Ascq,France,50.6193174,3.1314002
Meta,Meta,United States,38.3125374,-92.1660095
Donostia International Physics Center,Donostia-San Sebastian,Spain,43.3224219,-1.9838889
Shanghai Open University,Shanghai,China,31.2312707,121.4700152
L.V. Prasad Eye Institute India,Hyderabad,India,17.360589,78.4740613
Siberian State University of Geosystems and Technologies,Novosibirsk,Russian Federation,54.9678144,82.9515989
Meiho University,Pingtung,Taiwan,22.6828017,120.487928
Sasi Institute of Technology &amp; Engineering,Tadepalligudem,India,16.8102437,81.526592
Lab de Genie Electrique,Toulouse,France,43.6044622,1.4442469
Turun yliopisto,Turku,Finland,60.4517531,22.2670522
Central Mechanical Engineering Research Institute India,Durgapur,India,23.5350475,87.3380425
"Zhengzhou Yutong Bus Co., Ltd.",Zhengzhou,China,34.7533392,113.6599983
Universidad Pública de Navarra,Pamplona,Spain,42.815686,-1.6522353
Council of State and Territorial Epidemiologists,Atlanta,United States,33.7489924,-84.3902644
Kaohsiung Municipal Hsiao-Kang Hospital,Kaohsiung,Taiwan,22.6203348,120.3120375
Idaho State University,Pocatello,United States,42.8620287,-112.450627
Institute of Research and Technology of Plastic Materials,Naples,Italy,40.8358846,14.2487679
MPI Research,Mattawan,United States,42.2094839,-85.784453
Fincitec Inc.,,Finland,,
Zhejiang Wanli University,Ningbo,China,29.8622194,121.6203873
Joint Center for Artificial Photosynthesis,Berkeley,United States,37.8708393,-122.272863
Tongxiang Tsingfeng Technology Co. Ltd,Jiaxing,China,30.7474425,120.7510971
Tarumanagara University,Jakarta,Indonesia,-6.1754049,106.827168
CAS Key Laboratory Of Urban Pollutant Conversion,Hefei,China,31.8665676,117.281428
Health Sciences University Antalya Training and Research Hospital,Antalya,Turkey,36.8865728,30.7030242
"Institute of Hydrobiology, Chinese Academy of Sciences",Wuhan,China,30.5951051,114.2999353
Proteor,Dijon,France,47.3215806,5.0414701
Hunan Provincial Key Laboratory of Power Electronics Equipment and Grid,Changsha,China,28.1450774,113.2384362
FH OÖ Forschungs Entwicklungs GmbH,Steyr,Austria,48.0390046,14.4191276
Institute of Rural Health,Lublin,Poland,51.250559,22.5701022
Scania CV,Sodertalje,Sweden,59.1964289,17.6271663
Help College of Art and Technology,Selangor,Malaysia,3.2083304,101.304146
Botanical Garden,Cincinnati,United States,39.1014537,-84.5124602
Environnements et Paléoenvironnements Océaniques et Continentaux,Pessac,France,44.805615,-0.6308396
Shemyakin-Ovchinnikov Institute of Bioorganic Chemistry of the Russian Academy of Sciences,Moscow,Russian Federation,55.625578,37.6063916
Kurashiki University of Science and the Arts,Kurashiki,Japan,34.5850791,133.7719957
Central Institute of Plastics Engineering and Technology (CIPET),Bengaluru,India,12.9767936,77.590082
Sri Ramachandra Institute of Higher Education and Research,Chennai,India,13.0836939,80.270186
Bethel University,Saint Paul,United States,44.9497487,-93.0931028
Ardigen,Krakow,Poland,50.0619474,19.9368564
Oral and Dental Disease Research Center (SUMS),Shiraz,Iran,29.6060218,52.5378041
Director of Research and Technology Development Office,Tehran,Iran,35.6892523,51.3896004
Transform Specialist Medical Centre,Dubai,United Arab Emirates,25.0742823,55.1885387
Swerea SICOMP AB,Pitea,Sweden,65.3134652,21.4900252
Department of Chemical and Biochemical Engineering,Piscataway,United States,40.5462553,-74.4660408
"Université du Québec à Trois-Rivières, Institut de Recherche sur l'Hydrogène",Trois-Rivieres,Canada,46.3432325,-72.5428485
Université de Midocean,Moroni,Comoros,-11.6931255,43.2543044
EMCMCC,Breda,Netherlands,51.5887845,4.7760237
ELEKTA Impac Software,Sunnyvale,United States,37.3688301,-122.036349
Chongqing Energy College,Chongqing,China,30.05518,107.8748712
Inner Mongolia Autonomous Region Comprehensive Center for Disease Control and Prevention,Hohhot,China,40.8184528,111.6601939
Shriners Hospitals for Children - Northern California,Sacramento,United States,38.5810606,-121.493895
Advanced Energy Industries UK Ltd.,Bicester,United Kingdom,51.8988832,-1.1518287
Johannes Kepler University Linz,Linz,Austria,48.3059078,14.286198
Bharati Vidyapeeth (Deemed to be University),Pune,India,18.5213738,73.8545071
Nara Institute of Science and Technology,Ikoma,Japan,34.6915267,135.6961681
Twycross Zoo,Atherstone,United Kingdom,52.5772439,-1.5433954
Ningde Normal University,Nongde,China,31.4928,82.2515
Malteser Bildungszentrum HRS,Wetzlar,Germany,50.570561,8.531245
The Second Artillery Command College,Wuhan,China,30.5951051,114.2999353
Centrum för Ekonomisk Demografi,Lund,Sweden,55.7029296,13.1929449
Taiyuan University of Technology,Taiyuan,China,37.870009,112.5452739
Razi Herbal Medicines Research Center,Khorramabad,Iran,33.4842109,48.3538276
Military Technological College,Muscat,Oman,23.5882019,58.3829448
Lishui University,Lishui,China,28.4704064,119.9184297
Halland's Hospital,Kungsbacka,Sweden,57.4888563,12.0787529
Homi Bhabha National Institute,Mumbai,India,19.054999,72.8692035
Xeca Turbo Technologies (Beijing) Co. Ltd.,Beijing,China,40.190632,116.412144
"School of Computer and Communication Engineering, Northeastern University",Qinhuangdao,China,39.9395724,119.5894129
Norwegian Mapping Authority (Karkverket),Honefoss,Norway,60.1662082,10.255486
Guangdong Laboratory for Lingnan Modern Agriculture,Guangzhou,China,23.1301964,113.2592945
Latvian Academy of Sport Education,Riga,Latvia,56.9493977,24.1051846
"STMicroelectronics SA, France",Paris,France,48.8534951,2.3483915
Department of Engineering,Cambridge,United Kingdom,52.2055314,0.1186637
CMR College of Engineering &amp; Technology,Hyderabad,India,17.360589,78.4740613
Editorial Advisory Board of Vacuum,,United Kingdom,,
Parto Sanat Pazh (PSP) Company,Mashhad,Iran,36.2974945,59.6059232
